"row_names","FACTSET_FUND_ID","FS_PERM_SEC_ID","HOLDING","REPORT_DATE","TICKER_EXCHANGE","FREF_SECURITY_TYPE","Symbol","Company","ISSUE_TYPE","CAP_GROUP","PRIMARY_SIC_CODE","INDUSTRY_CODE","SECTOR_CODE"
"822359","04DFL1-E","B97HDW-S-US","3500","2008-06-30","DD-NYS","SHARE","DD","000HT4-E","EQ","MEGA","2821","2205","2200"
"822360","04DFL1-E","B97HDW-S-US","3500","2008-12-31","DD-NYS","SHARE","DD","000HT4-E","EQ","MEGA","2821","2205","2200"
"822361","04DFL1-E","BCHWNY-S-US","5000","2008-06-30","LLL-NYS","SHARE","LLL","001ZY8-E","EQ","LARGE","3812","1330","1300"
"822362","04DFL1-E","BV8916-S-US","4000","2008-12-31","LMT-NYS","SHARE","LMT","000P7N-E","EQ","MEGA","3721","1330","1300"
"822363","04DFL1-E","BV8916-S-US","4000","2009-06-30","LMT-NYS","SHARE","LMT","000P7N-E","EQ","MEGA","3721","1330","1300"
"822364","04DFL1-E","C7R3T7-S-US","19200","2010-07-31","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822365","04DFL1-E","C7R3T7-S-US","19200","2010-08-31","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822366","04DFL1-E","C7R3T7-S-US","19200","2010-11-29","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822367","04DFL1-E","C7R3T7-S-US","19200","2011-03-28","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822368","04DFL1-E","C7R3T7-S-US","19200","2011-04-26","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822369","04DFL1-E","C7R3T7-S-US","19200","2011-05-30","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822370","04DFL1-E","C7R3T7-S-US","19200","2011-06-27","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822371","04DFL1-E","C7R3T7-S-US","19200","2011-07-25","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822372","04DFL1-E","C7R3T7-S-US","24000","2011-08-29","QCOM-NAS","SHARE","QCOM","000V67-E","EQ","MEGA","3663","1320","1300"
"822373","04DFL1-E","CC0PJK-S-US","10880","2010-07-31","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822374","04DFL1-E","CC0PJK-S-US","10880","2010-08-31","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822375","04DFL1-E","CC0PJK-S-US","10880","2010-11-29","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822376","04DFL1-E","CC0PJK-S-US","5600","2011-03-28","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822377","04DFL1-E","CC0PJK-S-US","10400","2011-04-26","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822378","04DFL1-E","CC0PJK-S-US","10400","2011-05-30","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822379","04DFL1-E","CC0PJK-S-US","10400","2011-06-27","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822380","04DFL1-E","CC0PJK-S-US","10400","2011-07-25","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822381","04DFL1-E","CC0PJK-S-US","10400","2011-08-29","MAR-NAS","SHARE","MAR","001YRD-E","EQ","LARGE","7011","3440","3400"
"822382","04DFL1-E","CN7JPT-S-US","5000","2009-06-30","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822383","04DFL1-E","CN7JPT-S-US","10200","2010-07-31","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822384","04DFL1-E","CN7JPT-S-US","10200","2010-08-31","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822385","04DFL1-E","CN7JPT-S-US","10200","2010-11-29","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822386","04DFL1-E","CN7JPT-S-US","10200","2011-03-28","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822387","04DFL1-E","CN7JPT-S-US","10200","2011-04-26","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822388","04DFL1-E","CN7JPT-S-US","10200","2011-05-30","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822389","04DFL1-E","CN7JPT-S-US","10200","2011-06-27","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822390","04DFL1-E","CN7JPT-S-US","10200","2011-07-25","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822391","04DFL1-E","CN7JPT-S-US","10200","2011-08-29","MON-NYS","SHARE","MON","003108-E","EQ","LARGE","2879","2215","2200"
"822392","04DFL1-E","DCZH6D-S-US","15000","2011-03-28","PEP-NYS","SHARE","PEP","000T99-E","EQ","MEGA","2086","2420","2400"
"822393","04DFL1-E","DCZH6D-S-US","22000","2011-04-26","PEP-NYS","SHARE","PEP","000T99-E","EQ","MEGA","2086","2420","2400"
"822394","04DFL1-E","DCZH6D-S-US","22000","2011-05-30","PEP-NYS","SHARE","PEP","000T99-E","EQ","MEGA","2086","2420","2400"
"822395","04DFL1-E","DCZH6D-S-US","22000","2011-06-27","PEP-NYS","SHARE","PEP","000T99-E","EQ","MEGA","2086","2420","2400"
"822396","04DFL1-E","DCZH6D-S-US","22000","2011-07-25","PEP-NYS","SHARE","PEP","000T99-E","EQ","MEGA","2086","2420","2400"
"822397","04DFL1-E","DCZH6D-S-US","22000","2011-08-29","PEP-NYS","SHARE","PEP","000T99-E","EQ","MEGA","2086","2420","2400"
"822398","04DFL1-E","DF3K29-S-US","20000","2008-06-30","MSFT-NAS","SHARE","MSFT","000Q07-E","EQ","MEGA","7372","3310","3300"
"822399","04DFL1-E","DF3K29-S-US","23000","2010-07-31","MSFT-NAS","SHARE","MSFT","000Q07-E","EQ","MEGA","7372","3310","3300"
"822400","04DFL1-E","DF3K29-S-US","23000","2010-08-31","MSFT-NAS","SHARE","MSFT","000Q07-E","EQ","MEGA","7372","3310","3300"
"822401","04DFL1-E","DF3K29-S-US","23000","2010-11-29","MSFT-NAS","SHARE","MSFT","000Q07-E","EQ","MEGA","7372","3310","3300"
"822402","04DFL1-E","DF3K29-S-US","23000","2011-03-28","MSFT-NAS","SHARE","MSFT","000Q07-E","EQ","MEGA","7372","3310","3300"
"822403","04DFL1-E","DF3K29-S-US","23000","2011-04-26","MSFT-NAS","SHARE","MSFT","000Q07-E","EQ","MEGA","7372","3310","3300"
"822404","04DFL1-E","DJH8TL-S-US","8000","2008-12-31","ADBE-NAS","SHARE","ADBE","000BJT-E","EQ","MEGA","7372","3310","3300"
"822405","04DFL1-E","DJH8TL-S-US","8000","2009-06-30","ADBE-NAS","SHARE","ADBE","000BJT-E","EQ","MEGA","7372","3310","3300"
"822406","04DFL1-E","DTKZ1Y-S-US","5333","2008-12-31","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822407","04DFL1-E","DTKZ1Y-S-US","11000","2009-06-30","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822408","04DFL1-E","DTKZ1Y-S-US","19600","2010-07-31","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822409","04DFL1-E","DTKZ1Y-S-US","19600","2010-08-31","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822410","04DFL1-E","DTKZ1Y-S-US","19600","2010-11-29","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822411","04DFL1-E","DTKZ1Y-S-US","19600","2011-03-28","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822412","04DFL1-E","DTKZ1Y-S-US","19600","2011-04-26","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822413","04DFL1-E","DTKZ1Y-S-US","19600","2011-05-30","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822414","04DFL1-E","DTKZ1Y-S-US","19600","2011-06-27","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822415","04DFL1-E","DTKZ1Y-S-US","19600","2011-07-25","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822416","04DFL1-E","DTKZ1Y-S-US","19600","2011-08-29","TWX-NYS","SHARE","TWX","002SX7-E","EQ","MEGA","7812","3405","3400"
"822417","04DFL1-E","DVTV6F-S-US","3500","2008-06-30","VMW-NYS","SHARE","VMW","05WNR8-E","EQ","MID","7372","3308","3300"
"822418","04DFL1-E","DVTV6F-S-US","3500","2008-12-31","VMW-NYS","SHARE","VMW","05WNR8-E","EQ","MID","7372","3308","3300"
"822419","04DFL1-E","DVTV6F-S-US","7000","2009-06-30","VMW-NYS","SHARE","VMW","05WNR8-E","EQ","MID","7372","3308","3300"
"822420","04DFL1-E","DWW3RQ-S-US","25000","2011-03-28","VLO-NYS","SHARE","VLO","000Y8N-E","EQ","LARGE","2911","2120","2100"
"822421","04DFL1-E","DWW3RQ-S-US","25000","2011-04-26","VLO-NYS","SHARE","VLO","000Y8N-E","EQ","LARGE","2911","2120","2100"
"822422","04DFL1-E","F4NDZ5-S-US","22000","2010-07-31","HIG-NYS","SHARE","HIG","0012PR-E","EQ","LARGE","6331","4860","4800"
"822423","04DFL1-E","F4NDZ5-S-US","22000","2010-08-31","HIG-NYS","SHARE","HIG","0012PR-E","EQ","LARGE","6331","4860","4800"
"822424","04DFL1-E","F4NDZ5-S-US","22000","2010-11-29","HIG-NYS","SHARE","HIG","0012PR-E","EQ","LARGE","6331","4860","4800"
"822425","04DFL1-E","FGX1S8-S-US","15000","2008-06-30","DELL-NAS","SHARE","DELL","000HGZ-E","EQ","LARGE","3571","1340","1300"
"822426","04DFL1-E","FGX1S8-S-US","15000","2008-12-31","DELL-NAS","SHARE","DELL","000HGZ-E","EQ","LARGE","3571","1340","1300"
"822427","04DFL1-E","FGX1S8-S-US","30000","2009-06-30","DELL-NAS","SHARE","DELL","000HGZ-E","EQ","LARGE","3571","1340","1300"
"822428","04DFL1-E","FXJMQV-S-US","22000","2009-06-30","QQQ-NAS","ETF_ETF","QQQ","06QC5T-E","ET","LARGE","6722","6010","6000"
"822429","04DFL1-E","FXJMQV-S-US","33000","2010-07-31","QQQ-NAS","ETF_ETF","QQQ","06QC5T-E","ET","LARGE","6722","6010","6000"
"822430","04DFL1-E","FXJMQV-S-US","33000","2010-08-31","QQQ-NAS","ETF_ETF","QQQ","06QC5T-E","ET","LARGE","6722","6010","6000"
"822431","04DFL1-E","FXJMQV-S-US","33000","2010-11-29","QQQ-NAS","ETF_ETF","QQQ","06QC5T-E","ET","LARGE","6722","6010","6000"
"822432","04DFL1-E","FXJMQV-S-US","33000","2011-03-28","QQQ-NAS","ETF_ETF","QQQ","06QC5T-E","ET","LARGE","6722","6010","6000"
"822433","04DFL1-E","FYNJ8L-S-US","8700","2008-06-30","AVP-NYS","SHARE","AVP","000CGK-E","EQ","MID","2844","2435","2400"
"822434","04DFL1-E","FYNJ8L-S-US","8700","2008-12-31","AVP-NYS","SHARE","AVP","000CGK-E","EQ","MID","2844","2435","2400"
"822435","04DFL1-E","H1F53H-S-US","4681","2011-03-28","DVMT-NYS","SHARE","DVMT","0GGD8K-E","EQ","LARGE","3571","1340","1300"
"822436","04DFL1-E","H1F53H-S-US","4681","2011-04-26","DVMT-NYS","SHARE","DVMT","0GGD8K-E","EQ","LARGE","3571","1340","1300"
"822437","04DFL1-E","H1F53H-S-US","4681","2011-05-30","DVMT-NYS","SHARE","DVMT","0GGD8K-E","EQ","LARGE","3571","1340","1300"
"822438","04DFL1-E","H1F53H-S-US","4681","2011-06-27","DVMT-NYS","SHARE","DVMT","0GGD8K-E","EQ","LARGE","3571","1340","1300"
"822439","04DFL1-E","H1F53H-S-US","4681","2011-07-25","DVMT-NYS","SHARE","DVMT","0GGD8K-E","EQ","LARGE","3571","1340","1300"
"822440","04DFL1-E","H1F53H-S-US","4681","2011-08-29","DVMT-NYS","SHARE","DVMT","0GGD8K-E","EQ","LARGE","3571","1340","1300"
"822441","04DFL1-E","H3ZZPR-S-US","27000","2008-06-30","SBUX-NAS","SHARE","SBUX","000WW4-E","EQ","MEGA","5812","3435","3400"
"822442","04DFL1-E","H6GV8W-S-US","732","2008-06-30","ICE-NYS","SHARE","ICE","0D819X-E","EQ","LARGE","6231","4840","4800"
"822443","04DFL1-E","H6GV8W-S-US","732","2008-12-31","ICE-NYS","SHARE","ICE","0D819X-E","EQ","LARGE","6231","4840","4800"
"822444","04DFL1-E","HG5HFV-S-US","4600","2010-11-29","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822445","04DFL1-E","HG5HFV-S-US","4600","2011-03-28","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822446","04DFL1-E","HG5HFV-S-US","4600","2011-04-26","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822447","04DFL1-E","HG5HFV-S-US","4600","2011-05-30","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822448","04DFL1-E","HG5HFV-S-US","4600","2011-06-27","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822449","04DFL1-E","HG5HFV-S-US","4600","2011-07-25","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822450","04DFL1-E","HG5HFV-S-US","4600","2011-08-29","GS-NYS","SHARE","GS","002615-E","EQ","MEGA","6211","4840","4800"
"822451","04DFL1-E","HGC6B6-S-US","8000","2008-06-30","TSO-NYS","SHARE","TSO","000XNQ-E","EQ","MID","2911","2120","2100"
"822452","04DFL1-E","HP44R7-S-US","6400","2008-06-30","XOM-NYS","SHARE","XOM","002Q0G-E","EQ","MEGA","2911","2110","2100"
"822453","04DFL1-E","HP44R7-S-US","6400","2008-12-31","XOM-NYS","SHARE","XOM","002Q0G-E","EQ","MEGA","2911","2110","2100"
"822454","04DFL1-E","HP44R7-S-US","6400","2009-06-30","XOM-NYS","SHARE","XOM","002Q0G-E","EQ","MEGA","2911","2110","2100"
"822455","04DFL1-E","HY0FNH-S-US","10500","2008-06-30","TAP-NYS","SHARE","TAP","006W68-E","EQ","LARGE","2082","2425","2400"
"822456","04DFL1-E","HY0FNH-S-US","10500","2009-06-30","TAP-NYS","SHARE","TAP","006W68-E","EQ","LARGE","2082","2425","2400"
"822457","04DFL1-E","JDQZCY-S-US","37200","2010-07-31","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822458","04DFL1-E","JDQZCY-S-US","37200","2010-08-31","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822459","04DFL1-E","JDQZCY-S-US","37200","2010-11-29","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822460","04DFL1-E","JDQZCY-S-US","45000","2011-03-28","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822461","04DFL1-E","JDQZCY-S-US","45000","2011-04-26","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822462","04DFL1-E","JDQZCY-S-US","45000","2011-05-30","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822463","04DFL1-E","JDQZCY-S-US","45000","2011-06-27","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822464","04DFL1-E","JDQZCY-S-US","45000","2011-07-25","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822465","04DFL1-E","JDQZCY-S-US","45000","2011-08-29","PFE-NYS","SHARE","PFE","000TBT-E","EQ","MEGA","2834","2305","2300"
"822466","04DFL1-E","JK7YB9-S-US","2578","2008-06-30","AGN-NYS","SHARE","AGN","091B1B-E","EQ","MEGA","2834","2315","2300"
"822467","04DFL1-E","JK7YB9-S-US","2578","2008-12-31","AGN-NYS","SHARE","AGN","091B1B-E","EQ","MEGA","2834","2315","2300"
"822468","04DFL1-E","JS65V9-S-US","8000","2010-07-31","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822469","04DFL1-E","JS65V9-S-US","8000","2010-08-31","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822470","04DFL1-E","JS65V9-S-US","8000","2010-11-29","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822471","04DFL1-E","JS65V9-S-US","8000","2011-03-28","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822472","04DFL1-E","JS65V9-S-US","8000","2011-04-26","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822473","04DFL1-E","JS65V9-S-US","8000","2011-05-30","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822474","04DFL1-E","JS65V9-S-US","8000","2011-06-27","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822475","04DFL1-E","JS65V9-S-US","8000","2011-07-25","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822476","04DFL1-E","JS65V9-S-US","8000","2011-08-29","RIG-NYS","SHARE","RIG","00BN44-E","EQ","MID","1381","3105","3100"
"822477","04DFL1-E","K14DFC-S-US","21000","2008-06-30","CSCO-NAS","SHARE","CSCO","000DS6-E","EQ","MEGA","3661","1352","1300"
"822478","04DFL1-E","K14DFC-S-US","21000","2008-12-31","CSCO-NAS","SHARE","CSCO","000DS6-E","EQ","MEGA","3661","1352","1300"
"822479","04DFL1-E","K14DFC-S-US","21000","2009-06-30","CSCO-NAS","SHARE","CSCO","000DS6-E","EQ","MEGA","3661","1352","1300"
"822480","04DFL1-E","K14DFC-S-US","26200","2010-07-31","CSCO-NAS","SHARE","CSCO","000DS6-E","EQ","MEGA","3661","1352","1300"
"822481","04DFL1-E","K14DFC-S-US","26200","2010-08-31","CSCO-NAS","SHARE","CSCO","000DS6-E","EQ","MEGA","3661","1352","1300"
"822482","04DFL1-E","K14DFC-S-US","26200","2010-11-29","CSCO-NAS","SHARE","CSCO","000DS6-E","EQ","MEGA","3661","1352","1300"
"822483","04DFL1-E","K6TLGQ-S-US","5500","2008-06-30","UTX-NYS","SHARE","UTX","000Y55-E","EQ","MEGA","3585","1255","1200"
"822484","04DFL1-E","K6TLGQ-S-US","5500","2008-12-31","UTX-NYS","SHARE","UTX","000Y55-E","EQ","MEGA","3585","1255","1200"
"822485","04DFL1-E","KNF6LD-S-US","2000","2008-06-30","DFS-NYS","SHARE","DFS","061F6G-E","EQ","LARGE","6029","4830","4800"
"822486","04DFL1-E","KNF6LD-S-US","2000","2008-12-31","DFS-NYS","SHARE","DFS","061F6G-E","EQ","LARGE","6029","4830","4800"
"822487","04DFL1-E","LBWC5M-S-US","35000","2011-03-28","VIAV-NAS","SHARE","VIAV","002KXQ-E","EQ","SMALL","3663","1315","1300"
"822488","04DFL1-E","LBWC5M-S-US","35000","2011-04-26","VIAV-NAS","SHARE","VIAV","002KXQ-E","EQ","SMALL","3663","1315","1300"
"822489","04DFL1-E","LBWC5M-S-US","35000","2011-05-30","VIAV-NAS","SHARE","VIAV","002KXQ-E","EQ","SMALL","3663","1315","1300"
"822490","04DFL1-E","LBWC5M-S-US","35000","2011-06-27","VIAV-NAS","SHARE","VIAV","002KXQ-E","EQ","SMALL","3663","1315","1300"
"822491","04DFL1-E","LBWC5M-S-US","35000","2011-07-25","VIAV-NAS","SHARE","VIAV","002KXQ-E","EQ","SMALL","3663","1315","1300"
"822492","04DFL1-E","LBWC5M-S-US","35000","2011-08-29","VIAV-NAS","SHARE","VIAV","002KXQ-E","EQ","SMALL","3663","1315","1300"
"822493","04DFL1-E","LKTW6W-S-US","18000","2011-03-28","HON-NYS","SHARE","HON","002Q2X-E","EQ","MEGA","3724","1255","1200"
"822494","04DFL1-E","LKTW6W-S-US","18000","2011-04-26","HON-NYS","SHARE","HON","002Q2X-E","EQ","MEGA","3724","1255","1200"
"822495","04DFL1-E","LKTW6W-S-US","18000","2011-05-30","HON-NYS","SHARE","HON","002Q2X-E","EQ","MEGA","3724","1255","1200"
"822496","04DFL1-E","LKTW6W-S-US","18000","2011-06-27","HON-NYS","SHARE","HON","002Q2X-E","EQ","MEGA","3724","1255","1200"
"822497","04DFL1-E","LKTW6W-S-US","18000","2011-07-25","HON-NYS","SHARE","HON","002Q2X-E","EQ","MEGA","3724","1255","1200"
"822498","04DFL1-E","LKTW6W-S-US","29000","2011-08-29","HON-NYS","SHARE","HON","002Q2X-E","EQ","MEGA","3724","1255","1200"
"822499","04DFL1-E","LX1RL8-S-US","10000","2008-06-30","CL-NYS","SHARE","CL","000DXS-E","EQ","MEGA","2844","2435","2400"
"822500","04DFL1-E","M2QXKL-S-US","13000","2011-04-26","TIF-NYS","SHARE","TIF","000XR0-E","EQ","MID","5944","3540","3500"
"822501","04DFL1-E","M2QXKL-S-US","13000","2011-05-30","TIF-NYS","SHARE","TIF","000XR0-E","EQ","MID","5944","3540","3500"
"822502","04DFL1-E","M2QXKL-S-US","13000","2011-06-27","TIF-NYS","SHARE","TIF","000XR0-E","EQ","MID","5944","3540","3500"
"822503","04DFL1-E","M2QXKL-S-US","13000","2011-07-25","TIF-NYS","SHARE","TIF","000XR0-E","EQ","MID","5944","3540","3500"
"822504","04DFL1-E","M2QXKL-S-US","13000","2011-08-29","TIF-NYS","SHARE","TIF","000XR0-E","EQ","MID","5944","3540","3500"
"822505","04DFL1-E","MBKTVK-S-US","8700","2010-07-31","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822506","04DFL1-E","MBKTVK-S-US","8700","2010-08-31","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822507","04DFL1-E","MBKTVK-S-US","8700","2010-11-29","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822508","04DFL1-E","MBKTVK-S-US","8700","2011-03-28","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822509","04DFL1-E","MBKTVK-S-US","14000","2011-04-26","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822510","04DFL1-E","MBKTVK-S-US","14000","2011-05-30","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822511","04DFL1-E","MBKTVK-S-US","14000","2011-06-27","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822512","04DFL1-E","MBKTVK-S-US","14000","2011-07-25","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822513","04DFL1-E","MBKTVK-S-US","14000","2011-08-29","CVX-NYS","SHARE","CVX","000DP6-E","EQ","MEGA","2911","2110","2100"
"822514","04DFL1-E","MCPQD9-S-US","4500","2008-06-30","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822515","04DFL1-E","MCPQD9-S-US","4500","2008-12-31","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822516","04DFL1-E","MCPQD9-S-US","4500","2009-06-30","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822517","04DFL1-E","MCPQD9-S-US","5600","2010-07-31","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822518","04DFL1-E","MCPQD9-S-US","5600","2010-08-31","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822519","04DFL1-E","MCPQD9-S-US","5600","2010-11-29","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822520","04DFL1-E","MCPQD9-S-US","5600","2011-03-28","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822521","04DFL1-E","MCPQD9-S-US","5600","2011-04-26","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822522","04DFL1-E","MCPQD9-S-US","5600","2011-05-30","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822523","04DFL1-E","MCPQD9-S-US","5600","2011-06-27","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822524","04DFL1-E","MCPQD9-S-US","5600","2011-07-25","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822525","04DFL1-E","MCPQD9-S-US","9000","2011-08-29","IBM-NYS","SHARE","IBM","000N1N-E","EQ","MEGA","7373","3308","3300"
"822526","04DFL1-E","MMRHSQ-S-US","12000","2008-12-31","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822527","04DFL1-E","MMRHSQ-S-US","12000","2009-06-30","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822528","04DFL1-E","MMRHSQ-S-US","16800","2010-07-31","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822529","04DFL1-E","MMRHSQ-S-US","10000","2010-08-31","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822530","04DFL1-E","MMRHSQ-S-US","10000","2010-11-29","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822531","04DFL1-E","MMRHSQ-S-US","6000","2011-03-28","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822532","04DFL1-E","MMRHSQ-S-US","6000","2011-04-26","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822533","04DFL1-E","MMRHSQ-S-US","6000","2011-05-30","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822534","04DFL1-E","MMRHSQ-S-US","21000","2011-06-27","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822535","04DFL1-E","MMRHSQ-S-US","21000","2011-07-25","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822536","04DFL1-E","MMRHSQ-S-US","21000","2011-08-29","FCX-NYS","SHARE","FCX","000KS2-E","EQ","LARGE","3331","1120","1100"
"822537","04DFL1-E","MT931R-S-US","6500","2008-06-30","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822538","04DFL1-E","MT931R-S-US","6500","2008-12-31","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822539","04DFL1-E","MT931R-S-US","6500","2009-06-30","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822540","04DFL1-E","MT931R-S-US","7400","2010-07-31","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
