"","Symbol","Year","Count"
"1134","AT","2006",4
"1135","ATI","2006",4
"1136","ATLS","2010",4
"1137","ATMI","2012",4
"1138","ATML","2008",4
"1139","ATML","2009",4
"1140","ATML","2010",4
"1141","ATNI","2006",4
"1142","ATNI","2007",4
"1143","ATNI","2008",4
"1144","ATNI","2009",4
"1145","ATNY","2011",4
"1146","ATNY","2012",4
"1147","ATNY","2013",4
"1148","ATNY","2014",4
"1149","ATO","2006",4
"1150","ATO","2007",4
"1151","ATO","2008",4
"1152","ATO","2009",4
"1153","ATPAQ","2006",4
"1154","ATRC","2010",4
"1155","ATRC","2011",4
"1156","ATRC","2012",4
"1157","ATRO","2006",4
"1158","ATRO","2007",4
"1159","ATRO","2008",4
"1160","ATRO","2009",4
"1161","ATRO","2010",4
"1162","ATRO","2011",4
"1163","ATRO","2012",4
"1164","ATRO","2013",4
"1165","ATRO","2014",4
"1166","ATSG","2010",4
"1167","ATSG","2011",4
"1168","ATSG","2012",4
"1169","ATSG","2013",4
"1170","ATSG","2014",4
"1171","ATSI","2007",4
"1172","ATSI","2008",4
"1173","ATVI","2006",4
"1174","ATVI","2007",4
"1175","ATVI","2008",4
"1176","ATVI","2009",4
"1177","ATVI","2010",4
"1178","ATVI","2011",4
"1179","ATVI","2012",4
"1180","ATVI","2013",4
"1181","ATVI","2014",4
"1182","ATX","2010",4
"1183","ATX","2011",4
"1184","ATX","2012",4
"1185","AU","2006",4
"1186","AU","2007",4
"1187","AU","2008",4
"1188","AU","2009",4
"1189","AU","2010",4
"1190","AU","2011",4
"1191","AU","2012",4
"1192","AU","2013",4
"1193","AU","2014",4
"1194","AUTH","2010",4
"1195","AUTH","2011",4
"1196","AV","2006",4
"1197","AVA","2006",4
"1198","AVA","2007",4
"1199","AVA","2008",4
"1200","AVA","2009",4
"1201","AVB","2008",4
"1202","AVB","2013",4
"1203","AVEO","2014",4
"1204","AVHI","2006",4
"1205","AVHI","2010",4
"1206","AVHI","2011",4
"1207","AVHI","2012",4
"1208","AVHI","2013",4
"1209","AVNW","2006",4
"1210","AVNW","2010",4
"1211","AVNW","2011",4
"1212","AVNW","2012",4
"1213","AVNW","2013",4
"1214","AVNW","2014",4
"1215","AVP","2006",4
"1216","AVP","2007",4
"1217","AVP","2008",4
"1218","AVP","2009",4
"1219","AVP","2010",4
"1220","AVP","2011",4
"1221","AVP","2012",4
"1222","AVP","2013",4
"1223","AVP","2014",4
"1224","AVT","2012",4
"1225","AVT","2013",4
"1226","AVT","2014",4
"1227","AWCMY","2008",4
"1228","AWI","2007",4
"1229","AWI","2008",4
"1230","AWK","2009",4
"1231","AWK","2010",4
"1232","AWK","2011",4
"1233","AWK","2012",4
"1234","AWK","2013",4
"1235","AWK","2014",4
"1236","AWP","2010",4
"1237","AWP","2011",4
"1238","AWR","2006",4
"1239","AWR","2007",4
"1240","AWR","2008",4
"1241","AWR","2009",4
"1242","AWX","2006",4
"1243","AWX","2007",4
"1244","AXAS","2010",4
"1245","AXAS","2011",4
"1246","AXAS","2012",4
"1247","AXE","2006",4
"1248","AXE","2007",4
"1249","AXE","2008",4
"1250","AXE","2009",4
"1251","AXE","2010",4
"1252","AXE","2011",4
"1253","AXL","2013",4
"1254","AXP","2008",4
"1255","AXP","2009",4
"1256","AXP","2010",4
"1257","AXP","2011",4
"1258","AXP","2012",4
"1259","AXP","2013",4
"1260","AXP","2014",4
"1261","AXS","2006",4
"1262","AXST","2006",4
"1263","AXST","2007",4
"1264","AXST","2008",4
"1265","AXTI","2009",4
"1266","AXTI","2011",4
"1267","AXTI","2012",4
"1268","AXTI","2013",4
"1269","AXTI","2014",4
"1270","AYI","2006",4
"1271","AYI","2007",4
"1272","AYI","2008",4
"1273","AYI","2009",4
"1274","AYI","2010",4
"1275","AYI","2011",4
"1276","AYI","2012",4
"1277","AYI","2013",4
"1278","AYI","2014",4
"1279","AYN","2009",4
"1280","AYN","2014",4
"1281","AZO","2006",4
"1282","AZO","2007",4
"1283","AZO","2008",4
"1284","AZO","2009",4
"1285","AZO","2010",4
"1286","AZO","2011",4
"1287","AZO","2013",4
"1288","AZO","2014",4
"1289","AZPN","2010",4
"1290","AZR","2006",4
"1291","AZZ","2011",4
"1292","AZZ","2012",4
"1293","AZZ","2013",4
"1294","AZZ","2014",4
"1295","B","2006",4
"1296","B","2007",4
"1297","B","2008",4
"1298","B","2009",4
"1299","B","2010",4
"1300","B","2011",4
"1301","B","2012",4
"1302","B","2013",4
"1303","B","2014",4
"1304","BA","2006",4
"1305","BA","2007",4
"1306","BA","2008",4
"1307","BA","2009",4
"1308","BA","2010",4
"1309","BA","2011",4
"1310","BA","2012",4
"1311","BA","2013",4
"1312","BA","2014",4
"1313","BABY","2006",4
"1314","BABY","2007",4
"1315","BABY","2008",4
"1316","BABY","2009",4
"1317","BABY","2010",4
"1318","BABY","2012",4
"1319","BAC","2006",4
"1320","BAC","2007",4
"1321","BAC","2008",4
"1322","BAC","2009",4
"1323","BAC","2010",4
"1324","BAC","2011",4
"1325","BAC","2012",4
"1326","BAC","2013",4
"1327","BAC","2014",4
"1328","BAF","2006",4
"1329","BAF","2008",4
"1330","BAF","2014",4
"1331","BAGL","2008",4
"1332","BAGL","2009",4
"1333","BAGL","2010",4
"1334","BAGL","2011",4
"1335","BAGL","2012",4
"1336","BAGL","2013",4
"1337","BAM","2006",4
"1338","BAM","2007",4
"1339","BAM","2008",4
"1340","BAM","2009",4
"1341","BAM","2010",4
"1342","BAMM","2008",4
"1343","BANC","2007",4
"1344","BANC","2008",4
"1345","BANC","2009",4
"1346","BANC","2012",4
"1347","BAX","2006",4
"1348","BAX","2007",4
"1349","BAX","2008",4
"1350","BAX","2009",4
"1351","BAX","2010",4
"1352","BAX","2011",4
"1353","BAX","2012",4
"1354","BAX","2013",4
"1355","BAX","2014",4
"1356","BB","2008",4
"1357","BB","2009",4
"1358","BB","2014",4
"1359","BBBY","2008",4
"1360","BBBY","2009",4
"1361","BBBY","2010",4
"1362","BBBY","2011",4
"1363","BBBY","2012",4
"1364","BBBY","2013",4
"1365","BBBY","2014",4
"1366","BBCN","2008",4
"1367","BBCN","2009",4
"1368","BBCN","2010",4
"1369","BBCN","2011",4
"1370","BBCN","2012",4
"1371","BBCN","2013",4
"1372","BBCN","2014",4
"1373","BBDC","2006",4
"1374","BBG","2011",4
"1375","BBGI","2006",4
"1376","BBGI","2007",4
"1377","BBGI","2008",4
"1378","BBGI","2009",4
"1379","BBGI","2010",4
"1380","BBGI","2011",4
"1381","BBGI","2012",4
"1382","BBGI","2013",4
"1383","BBGI","2014",4
"1384","BBND","2010",4
"1385","BBRG","2013",4
"1386","BBRG","2014",4
"1387","BBT","2006",4
"1388","BBT","2007",4
"1389","BBT","2008",4
"1390","BBT","2009",4
"1391","BBT","2010",4
"1392","BBT","2011",4
"1393","BBT","2012",4
"1394","BBT","2013",4
"1395","BBT","2014",4
"1396","BBW","2010",4
"1397","BBW","2013",4
"1398","BBW","2014",4
"1399","BBX","2010",4
"1400","BBY","2006",4
"1401","BBY","2007",4
"1402","BBY","2008",4
"1403","BBY","2009",4
"1404","BBY","2010",4
"1405","BBY","2011",4
"1406","BBY","2012",4
"1407","BBY","2013",4
"1408","BBY","2014",4
"1409","BC","2011",4
"1410","BC","2012",4
"1411","BC","2013",4
"1412","BC","2014",4
"1413","BCB","2010",4
"1414","BCB","2014",4
"1415","BCBP","2014",4
"1416","BCE","2006",4
"1417","BCE","2007",4
"1418","BCE","2008",4
"1419","BCE","2009",4
"1420","BCE","2010",4
"1421","BCE","2011",4
"1422","BCE","2012",4
"1423","BCE","2013",4
"1424","BCE","2014",4
"1425","BCO","2006",4
"1426","BCO","2007",4
"1427","BCO","2008",4
"1428","BCO","2009",4
"1429","BCO","2010",4
"1430","BCO","2011",4
"1431","BCO","2012",4
"1432","BCO","2013",4
"1433","BCO","2014",4
"1434","BCOR","2007",4
"1435","BCOR","2008",4
"1436","BCOR","2013",4
"1437","BCOR","2014",4
"1438","BCR","2010",4
"1439","BCR","2011",4
"1440","BCR","2012",4
"1441","BCSI","2011",4
"1442","BCV","2006",4
"1443","BCV","2007",4
"1444","BCV","2008",4
"1445","BCV","2009",4
"1446","BCV","2010",4
"1447","BCV","2011",4
"1448","BCV","2012",4
"1449","BCV","2013",4
"1450","BCV","2014",4
"1451","BCX","2008",4
"1452","BDBD","2008",4
"1453","BDBD","2009",4
"1454","BDBD","2010",4
"1455","BDBD","2011",4
"1456","BDBD","2012",4
"1457","BDBD","2013",4
"1458","BDBD","2014",4
"1459","BDC","2006",4
"1460","BDC","2007",4
"1461","BDC","2008",4
"1462","BDC","2009",4
"1463","BDC","2010",4
"1464","BDC","2011",4
"1465","BDC","2012",4
"1466","BDC","2013",4
"1467","BDC","2014",4
"1468","BDJ","2006",4
"1469","BDJ","2007",4
"1470","BDJ","2008",4
"1471","BDJ","2009",4
"1472","BDJ","2012",4
"1473","BDJ","2014",4
"1474","BDSI","2006",4
"1475","BDSI","2007",4
"1476","BDSI","2008",4
"1477","BDSI","2009",4
"1478","BDX","2006",4
"1479","BDX","2007",4
"1480","BDX","2008",4
"1481","BDX","2009",4
"1482","BDX","2010",4
"1483","BDX","2011",4
"1484","BDX","2012",4
"1485","BDX","2013",4
"1486","BDX","2014",4
"1487","BEAM","2006",4
"1488","BEAM","2007",4
"1489","BEAM","2008",4
"1490","BEAM","2009",4
"1491","BEAM","2010",4
"1492","BEAM","2011",4
"1493","BEAM","2012",4
"1494","BEAM","2013",4
"1495","BEAS","2007",4
"1496","BEAT","2010",4
"1497","BEAT","2014",4
"1498","BEAV","2008",4
"1499","BEAV","2013",4
"1500","BEAV","2014",4
"1501","BEBE","2014",4
"1502","BEE","2009",4
"1503","BEE","2013",4
"1504","BEE","2014",4
"1505","BEL","2007",4
"1506","BEL","2008",4
"1507","BEL","2009",4
"1508","BEL","2010",4
"1509","BEL","2011",4
"1510","BEL","2012",4
"1511","BEL","2013",4
"1512","BEL","2014",4
"1513","BELFA","2008",4
"1514","BELFA","2009",4
"1515","BELFA","2010",4
"1516","BELFA","2011",4
"1517","BELFA","2012",4
"1518","BELFA","2013",4
"1519","BELFA","2014",4
"1520","BEN","2006",4
"1521","BEN","2009",4
"1522","BEN","2010",4
"1523","BEN","2011",4
"1524","BEN","2012",4
"1525","BEN","2013",4
"1526","BEN","2014",4
"1527","BERK","2006",4
"1528","BERK","2007",4
"1529","BERK","2008",4
"1530","BEZ","2006",4
"1531","BEZ","2007",4
"1532","BEZ","2008",4
"1533","BEZ","2009",4
"1534","BEZ","2010",4
"1535","BFIN","2013",4
"1536","BFIN","2014",4
"1537","BFO","2008",4
"1538","BFTH","2006",4
"1539","BFZ","2009",4
"1540","BG","2008",4
"1541","BG","2012",4
"1542","BG","2013",4
"1543","BG","2014",4
"1544","BGC","2006",4
"1545","BGC","2007",4
"1546","BGC","2009",4
"1547","BGFV","2006",4
"1548","BGFV","2007",4
"1549","BGFV","2008",4
"1550","BGFV","2009",4
"1551","BGFV","2010",4
"1552","BGFV","2011",4
"1553","BGFV","2012",4
"1554","BGFV","2013",4
"1555","BGFV","2014",4
"1556","BGPIQ","2007",4
"1557","BGPIQ","2008",4
"1558","BGPIQ","2009",4
"1559","BGPIQ","2010",4
"1560","BGSCU","2012",4
"1561","BGY","2012",4
"1562","BGY","2013",4
"1563","BGY","2014",4
"1564","BH","2006",4
"1565","BH","2007",4
"1566","BH","2008",4
"1567","BH","2010",4
"1568","BH","2011",4
"1569","BH","2012",4
"1570","BH","2013",4
"1571","BH","2014",4
"1572","BHBCQ","2008",4
"1573","BHI","2006",4
"1574","BHI","2007",4
"1575","BHI","2008",4
"1576","BHI","2009",4
"1577","BHI","2010",4
"1578","BHI","2011",4
"1579","BHI","2013",4
"1580","BHI","2014",4
"1581","BHK","2006",4
"1582","BHK","2008",4
"1583","BHK","2011",4
"1584","BHK","2014",4
"1585","BHLB","2007",4
"1586","BHLB","2008",4
"1587","BHLB","2009",4
"1588","BHLB","2012",4
"1589","BHLB","2013",4
"1590","BHP","2006",4
"1591","BHP","2007",4
"1592","BHP","2008",4
"1593","BHP","2009",4
"1594","BID","2008",4
"1595","BID","2013",4
"1596","BID","2014",4
"1597","BIDU","2014",4
"1598","BIE","2009",4
"1599","BIE","2014",4
"1600","BIF","2006",4
"1601","BIF","2008",4
"1602","BIF","2009",4
"1603","BIF","2010",4
"1604","BIF","2011",4
"1605","BIF","2012",4
"1606","BIF","2013",4
"1607","BIF","2014",4
"1608","BIG","2011",4
"1609","BIIB","2006",4
"1610","BIIB","2007",4
"1611","BIIB","2008",4
"1612","BIIB","2009",4
"1613","BIIB","2010",4
"1614","BIIB","2011",4
"1615","BIIB","2012",4
"1616","BIIB","2013",4
"1617","BIIB","2014",4
"1618","BIN","2008",4
"1619","BIN","2009",4
"1620","BIN","2012",4
"1621","BIN","2013",4
"1622","BIN","2014",4
"1623","BIO","2006",4
"1624","BIO","2007",4
"1625","BIO","2008",4
"1626","BIO","2009",4
"1627","BIO","2010",4
"1628","BIO","2011",4
"1629","BIO","2012",4
"1630","BIO","2013",4
"1631","BIO","2014",4
"1632","BIOL","2006",4
"1633","BIOL","2007",4
"1634","BIOL","2008",4
"1635","BIOL","2009",4
"1636","BIOL","2010",4
"1637","BIOL","2011",4
"1638","BIOL","2012",4
"1639","BIOL","2013",4
"1640","BIOL","2014",4
"1641","BIOS","2013",4
"1642","BIOS","2014",4
"1643","BIOV","2006",4
"1644","BIP","2014",4
"1645","BIRT","2008",4
"1646","BIW","2006",4
"1647","BIW","2007",4
"1648","BK","2006",4
"1649","BK","2007",4
"1650","BK","2008",4
"1651","BK","2009",4
"1652","BK","2010",4
"1653","BK","2011",4
"1654","BK","2012",4
"1655","BK","2013",4
"1656","BK","2014",4
"1657","BKBO","2006",4
"1658","BKBO","2007",4
"1659","BKBO","2008",4
"1660","BKD","2011",4
"1661","BKD","2012",4
"1662","BKD","2013",4
"1663","BKD","2014",4
"1664","BKH","2006",4
"1665","BKH","2007",4
"1666","BKH","2008",4
"1667","BKH","2009",4
"1668","BKH","2010",4
"1669","BKH","2011",4
"1670","BKH","2012",4
"1671","BKH","2013",4
"1672","BKH","2014",4
"1673","BKMU","2007",4
"1674","BKMU","2008",4
"1675","BKMU","2009",4
"1676","BKMU","2012",4
"1677","BKR","2011",4
"1678","BKS","2006",4
"1679","BKS","2007",4
"1680","BKS","2008",4
"1681","BKS","2011",4
"1682","BKS","2012",4
"1683","BKS","2013",4
"1684","BKS","2014",4
"1685","BKT","2008",4
"1686","BKT","2011",4
"1687","BKT","2012",4
"1688","BKT","2013",4
"1689","BKT","2014",4
"1690","BKU","2011",4
"1691","BLC","2006",4
"1692","BLC","2007",4
"1693","BLC","2008",4
"1694","BLC","2009",4
"1695","BLC","2010",4
"1696","BLC","2011",4
"1697","BLC","2012",4
"1698","BLD","2006",4
"1699","BLD","2007",4
"1700","BLD","2008",4
"1701","BLD","2009",4
"1702","BLD","2010",4
"1703","BLD","2011",4
"1704","BLIAQ","2006",4
"1705","BLIAQ","2007",4
"1706","BLIAQ","2008",4
"1707","BLIAQ","2009",4
"1708","BLIBQ","2006",4
"1709","BLIBQ","2007",4
"1710","BLIBQ","2008",4
"1711","BLIBQ","2009",4
"1712","BLK","2006",4
"1713","BLK","2007",4
"1714","BLK","2008",4
"1715","BLK","2009",4
"1716","BLK","2010",4
"1717","BLK","2011",4
"1718","BLK","2012",4
"1719","BLK","2013",4
"1720","BLK","2014",4
"1721","BLMN","2014",4
"1722","BLMT","2012",4
"1723","BLMT","2013",4
"1724","BLMT","2014",4
"1725","BLN","2006",4
"1726","BLN","2007",4
"1727","BLT","2014",4
"1728","BLUD","2010",4
"1729","BMC","2008",4
"1730","BMC","2011",4
"1731","BMC","2012",4
"1732","BMET","2006",4
"1733","BMI","2006",4
"1734","BMI","2007",4
"1735","BMI","2008",4
"1736","BMI","2009",4
"1737","BMI","2010",4
"1738","BMI","2011",4
"1739","BMI","2012",4
"1740","BMI","2013",4
"1741","BMI","2014",4
"1742","BMO","2006",4
"1743","BMO","2007",4
"1744","BMO","2008",4
"1745","BMT","2007",4
"1746","BMT","2008",4
"1747","BMTC","2009",4
"1748","BMY","2006",4
"1749","BMY","2007",4
"1750","BMY","2008",4
"1751","BMY","2009",4
"1752","BMY","2010",4
"1753","BMY","2011",4
"1754","BMY","2012",4
"1755","BMY","2013",4
"1756","BMY","2014",4
"1757","BN","2006",4
"1758","BNCL","2008",4
"1759","BNCL","2009",4
"1760","BNCL","2011",4
"1761","BNCL","2012",4
"1762","BNCL","2013",4
"1763","BNHN","2010",4
"1764","BNHN","2011",4
"1765","BNI","2008",4
"1766","BNI","2009",4
"1767","BNVIQ","2008",4
"1768","BOBE","2014",4
"1769","BOE","2013",4
"1770","BOFLQ","2006",4
"1771","BOFLQ","2007",4
"1772","BOFLQ","2008",4
"1773","BONT","2008",4
"1774","BONT","2009",4
"1775","BONT","2010",4
"1776","BONT","2011",4
"1777","BONT","2012",4
"1778","BONT","2013",4
"1779","BONT","2014",4
"1780","BORL","2006",4
"1781","BORL","2007",4
"1782","BORL","2008",4
"1783","BOTA","2006",4
"1784","BOTA","2007",4
"1785","BOTA","2008",4
"1786","BOTA","2009",4
"1787","BOTA","2010",4
"1788","BP","2006",4
"1789","BP","2007",4
"1790","BP","2008",4
"1791","BP","2009",4
"1792","BP","2010",4
"1793","BP","2011",4
"1794","BP","2012",4
"1795","BP","2013",4
"1796","BP","2014",4
"1797","BPFH","2010",4
"1798","BPFH","2011",4
"1799","BPFH","2012",4
"1800","BPFH","2013",4
"1801","BPFH","2014",4
"1802","BPL","2006",4
"1803","BPL","2007",4
"1804","BPL","2008",4
"1805","BPL","2009",4
"1806","BPOP","2006",4
"1807","BPOP","2007",4
"1808","BPOP","2008",4
"1809","BPOP","2009",4
"1810","BPW","2008",4
"1811","BPY","2008",4
"1812","BR","2008",4
"1813","BR","2009",4
"1814","BR","2010",4
"1815","BR","2011",4
"1816","BRCD","2008",4
"1817","BRCD","2010",4
"1818","BRCD","2011",4
"1819","BRCD","2012",4
"1820","BRCM","2006",4
"1821","BRCM","2011",4
"1822","BRCM","2012",4
"1823","BRCM","2013",4
"1824","BRGYY","2006",4
"1825","BRGYY","2007",4
"1826","BRKL","2013",4
"1827","BRKR","2006",4
"1828","BRKR","2007",4
"1829","BRKR","2008",4
"1830","BRKR","2009",4
"1831","BRKS","2006",4
"1832","BRKS","2007",4
"1833","BRKS","2008",4
"1834","BRKS","2009",4
"1835","BRNC","2008",4
"1836","BRP","2012",4
"1837","BRP","2013",4
"1838","BRSS","2014",4
"1839","BRT","2007",4
"1840","BSBR","2010",4
"1841","BSE","2014",4
"1842","BSET","2006",4
"1843","BSET","2007",4
"1844","BSET","2008",4
"1845","BSET","2009",4
"1846","BSET","2013",4
"1847","BSET","2014",4
"1848","BSTE","2006",4
"1849","BSX","2006",4
"1850","BSX","2007",4
"1851","BSX","2008",4
"1852","BSX","2009",4
"1853","BSX","2010",4
"1854","BSX","2011",4
"1855","BSX","2012",4
"1856","BSX","2013",4
"1857","BSX","2014",4
"1858","BT","2006",4
"1859","BT","2007",4
"1860","BT","2008",4
"1861","BT","2009",4
"1862","BTH","2013",4
"1863","BTH","2014",4
"1864","BTO","2006",4
"1865","BTO","2009",4
"1866","BTO","2010",4
"1867","BTO","2011",4
"1868","BTO","2015",4
"1869","BTT","2014",4
"1870","BTU","2006",4
"1871","BTU","2007",4
"1872","BTU","2008",4
"1873","BTU","2009",4
"1874","BTU","2010",4
"1875","BTU","2011",4
"1876","BTU","2012",4
"1877","BTU","2013",4
"1878","BTU","2014",4
"1879","BTZ","2011",4
"1880","BTZ","2012",4
"1881","BTZ","2013",4
"1882","BTZ","2014",4
"1883","BUD","2006",4
"1884","BUD","2007",4
"1885","BUD","2014",4
"1886","BVN","2006",4
"1887","BVN","2007",4
"1888","BVN","2008",4
"1889","BVN","2009",4
"1890","BWA","2006",4
"1891","BWA","2007",4
"1892","BWA","2008",4
"1893","BWA","2009",4
"1894","BWA","2010",4
"1895","BWA","2011",4
"1896","BWA","2012",4
"1897","BWA","2013",4
"1898","BWA","2014",4
"1899","BWP","2009",4
"1900","BWP","2010",4
"1901","BWTRQ","2007",4
"1902","BWXT","2011",4
"1903","BWXT","2012",4
"1904","BWXT","2013",4
"1905","BWXT","2014",4
"1906","BWY","2008",4
"1907","BWY","2009",4
"1908","BX","2008",4
"1909","BX","2009",4
"1910","BX","2010",4
"1911","BX","2011",4
"1912","BX","2012",4
"1913","BX","2013",4
"1914","BX","2014",4
"1915","BXC","2011",4
"1916","BXC","2012",4
"1917","BXC","2013",4
"1918","BXC","2014",4
"1919","BXLC","2006",4
"1920","BXLC","2007",4
"1921","BXMX","2008",4
"1922","BXP","2011",4
"1923","BXP","2012",4
"1924","BYD","2006",4
"1925","BYD","2007",4
"1926","BYD","2008",4
"1927","BYD","2009",4
"1928","BYD","2010",4
"1929","BYD","2011",4
"1930","BYD","2012",4
"1931","BYD","2013",4
"1932","BYD","2014",4
"1933","BYM","2006",4
"1934","BZ","2009",4
"1935","BZC","2007",4
"1936","BZC","2008",4
"1937","BZC","2009",4
"1938","BZC","2010",4
"1939","BZC","2011",4
"1940","BZC","2012",4
"1941","BZC","2013",4
"1942","BZC","2014",4
"1943","C","2006",4
"1944","C","2007",4
"1945","C","2008",4
"1946","C","2009",4
"1947","C","2010",4
"1948","C","2011",4
"1949","C","2012",4
"1950","C","2013",4
"1951","C","2014",4
"1952","C8R2W9","2006",4
"1953","CA","2006",4
"1954","CAA","2006",4
"1955","CAA","2007",4
"1956","CAA","2008",4
"1957","CAA","2013",4
"1958","CAA","2014",4
"1959","CAAS","2008",4
"1960","CAAS","2009",4
"1961","CACB","2008",4
"1962","CACC","2014",4
"1963","CACI","2006",4
"1964","CAG","2006",4
"1965","CAG","2007",4
"1966","CAG","2008",4
"1967","CAG","2009",4
"1968","CAG","2010",4
"1969","CAG","2011",4
"1970","CAG","2012",4
"1971","CAG","2013",4
"1972","CAG","2014",4
"1973","CAGAQ","2006",4
"1974","CAGAQ","2007",4
"1975","CAGAQ","2008",4
"1976","CAGAQ","2009",4
"1977","CAGAQ","2010",4
"1978","CAGAQ","2011",4
"1979","CAH","2008",4
"1980","CAH","2009",4
"1981","CAH","2010",4
"1982","CAH","2013",4
"1983","CAKE","2006",4
"1984","CAKE","2007",4
"1985","CAKE","2008",4
"1986","CAKE","2009",4
"1987","CAKE","2010",4
"1988","CAKE","2011",4
"1989","CAKE","2012",4
"1990","CAKE","2013",4
"1991","CAKE","2014",4
"1992","CALD","2006",4
"1993","CALD","2007",4
"1994","CALM","2006",4
"1995","CALM","2007",4
"1996","CAM","2006",4
"1997","CAM","2007",4
"1998","CAM","2008",4
"1999","CAM","2009",4
"2000","CAM","2010",4
"2001","CAM","2011",4
"2002","CAM","2012",4
"2003","CAM","2013",4
"2004","CAM","2014",4
"2005","CAMD","2006",4
"2006","CAMD","2007",4
"2007","CAMD","2008",4
"2008","CAMD","2009",4
"2009","CANOQ","2009",4
"2010","CANOQ","2010",4
"2011","CANUY","2006",4
"2012","CAPA","2007",4
"2013","CAR","2006",4
"2014","CAR","2007",4
"2015","CAR","2008",4
"2016","CARB","2014",4
"2017","CASA","2006",4
"2018","CASA","2007",4
"2019","CASA","2008",4
"2020","CASM","2006",4
"2021","CASM","2007",4
"2022","CASM","2008",4
"2023","CAST","2009",4
"2024","CAST","2010",4
"2025","CASTU","2008",4
"2026","CASY","2007",4
"2027","CASY","2009",4
"2028","CASY","2010",4
"2029","CASY","2011",4
"2030","CASY","2012",4
"2031","CASY","2013",4
"2032","CASY","2014",4
"2033","CAT","2006",4
"2034","CAT","2007",4
"2035","CAT","2008",4
"2036","CAT","2009",4
"2037","CAT","2010",4
"2038","CAT","2011",4
"2039","CAT","2012",4
"2040","CAT","2013",4
"2041","CAV","2006",4
"2042","CAV","2007",4
"2043","CAV","2008",4
"2044","CAVM","2010",4
"2045","CAW","2012",4
"2046","CAW","2013",4
"2047","CAW","2014",4
"2048","CB","2010",4
"2049","CB","2015",4
"2050","CBB","2009",4
"2051","CBCGQ","2006",4
"2052","CBF","2007",4
"2053","CBF","2013",4
"2054","CBF","2014",4
"2055","CBFV","2012",4
"2056","CBFV","2013",4
"2057","CBFV","2014",4
"2058","CBG","2012",4
"2059","CBG","2013",4
"2060","CBG","2014",4
"2061","CBI","2006",4
"2062","CBI","2007",4
"2063","CBI","2008",4
"2064","CBI","2011",4
"2065","CBI","2012",4
"2066","CBIO","2012",4
"2067","CBIO","2014",4
"2068","CBNJ","2012",4
